trial,target_g,time_s,raw,voltage
31,450,1.077,57341,2.8874
31,450,1.129,58542,2.9479
31,450,1.180,57630,2.9019
31,450,1.231,57341,2.8874
31,450,1.282,57614,2.9011
31,450,1.334,58318,2.9366
31,450,1.385,57886,2.9148
31,450,1.436,58462,2.9438
31,450,1.487,58654,2.9535
31,450,1.539,57950,2.9181
31,450,1.590,58878,2.9648
31,450,1.641,57438,2.8923
31,450,1.692,58350,2.9382
31,450,1.744,57486,2.8947
31,450,1.795,58958,2.9688
31,450,1.846,58766,2.9591
31,450,1.897,58174,2.9293
31,450,1.949,58254,2.9334
31,450,2.000,58638,2.9527
31,450,2.051,58670,2.9543
31,450,2.102,58990,2.9704
31,450,2.154,58894,2.9656
31,450,2.205,57309,2.8858
31,450,2.256,57486,2.8947
31,450,2.307,57790,2.9100
31,450,2.358,58046,2.9229
31,450,2.409,57966,2.9189
31,450,2.460,57293,2.8850
31,450,2.511,58430,2.9422
31,450,2.562,57742,2.9076
31,450,2.613,58526,2.9471
31,450,2.664,58606,2.9511
31,450,2.715,57774,2.9092
31,450,2.767,57950,2.9181
31,450,2.818,57341,2.8874
31,450,2.869,57934,2.9173
31,450,2.920,58766,2.9591
31,450,2.971,58862,2.9640
32,450,0.001,59102,2.9761
32,450,0.052,59966,3.0196
32,450,0.104,60062,3.0244
32,450,0.155,59182,2.9801
32,450,0.206,58942,2.9680
32,450,0.257,60398,3.0413
32,450,0.309,60110,3.0268
32,450,0.360,58910,2.9664
32,450,0.411,59454,2.9938
32,450,0.462,59726,3.0075
32,450,0.514,59358,2.9890
32,450,0.565,59550,2.9986
32,450,0.616,60270,3.0349
32,450,0.667,59854,3.0139
32,450,0.718,59918,3.0172
32,450,0.769,60254,3.0341
32,450,0.820,59982,3.0204
32,450,0.872,60206,3.0317
32,450,0.923,59294,2.9857
32,450,0.974,58638,2.9527
32,450,1.025,59598,3.0010
32,450,1.077,59150,2.9785
32,450,1.128,58878,2.9648
32,450,1.179,58638,2.9527
32,450,1.230,58574,2.9495
32,450,1.282,58462,2.9438
32,450,1.333,58382,2.9398
32,450,1.384,60174,3.0300
32,450,1.435,59726,3.0075
32,450,1.486,59566,2.9994
32,450,1.537,58654,2.9535
32,450,1.588,59678,3.0051
32,450,1.639,59646,3.0035
32,450,1.691,59486,2.9954
32,450,1.742,60190,3.0309
32,450,1.793,59022,2.9720
32,450,1.844,60238,3.0333
32,450,1.896,59262,2.9841
32,450,1.947,58574,2.9495
32,450,1.998,58606,2.9511
32,450,2.049,59806,3.0115
32,450,2.101,59982,3.0204
32,450,2.152,59566,2.9994
32,450,2.203,59358,2.9890
32,450,2.254,59966,3.0196
32,450,2.306,60350,3.0389
32,450,2.357,58702,2.9559
32,450,2.408,59806,3.0115
32,450,2.459,58686,2.9551
32,450,2.511,59790,3.0107
32,450,2.562,59918,3.0172
32,450,2.613,60174,3.0300
32,450,2.664,60238,3.0333
32,450,2.716,60206,3.0317
32,450,2.767,58846,2.9632
32,450,2.818,58654,2.9535
32,450,2.869,59326,2.9873
32,450,2.921,59838,3.0131
32,450,2.972,59438,2.9930
33,450,0.000,59726,3.0075
33,450,0.052,60302,3.0365
33,450,0.103,60734,3.0582
33,450,0.154,60686,3.0558
33,450,0.205,60110,3.0268
33,450,0.257,61102,3.0768
33,450,0.308,59726,3.0075
33,450,0.359,60958,3.0695
33,450,0.410,59790,3.0107
33,450,0.461,61214,3.0824
33,450,0.512,60302,3.0365
33,450,0.563,60382,3.0405
33,450,0.615,60894,3.0663
33,450,0.666,59662,3.0043
33,450,0.717,60878,3.0655
33,450,0.768,61118,3.0776
33,450,0.820,60814,3.0623
33,450,0.871,61262,3.0848
33,450,0.922,61166,3.0800
33,450,0.973,61198,3.0816
33,450,1.024,60270,3.0349
33,450,1.076,59582,3.0002
33,450,1.127,61150,3.0792
33,450,1.178,60654,3.0542
33,450,1.230,60206,3.0317
33,450,1.281,60238,3.0333
33,450,1.332,61198,3.0816
33,450,1.383,61342,3.0889
33,450,1.434,59550,2.9986
33,450,1.486,61054,3.0744
33,450,1.537,59854,3.0139
33,450,1.588,61150,3.0792
33,450,1.639,59854,3.0139
33,450,1.691,59838,3.0131
33,450,1.742,61022,3.0727
33,450,1.793,60702,3.0566
33,450,1.844,60158,3.0292
33,450,1.895,60462,3.0446
33,450,1.946,61134,3.0784
33,450,1.997,60062,3.0244
33,450,2.049,59838,3.0131
33,450,2.100,59726,3.0075
33,450,2.151,59998,3.0212
33,450,2.202,60254,3.0341
33,450,2.253,59966,3.0196
33,450,2.304,60142,3.0284
33,450,2.355,59678,3.0051
33,450,2.406,59486,2.9954
33,450,2.458,60862,3.0647
33,450,2.509,60270,3.0349
33,450,2.560,61230,3.0832
33,450,2.611,60574,3.0502
33,450,2.663,60398,3.0413
33,450,2.714,59982,3.0204
33,450,2.765,59854,3.0139
33,450,2.816,60494,3.0462
33,450,2.868,61166,3.0800
33,450,2.919,59934,3.0180
33,450,2.970,60222,3.0325
34,500,0.001,59790,3.0107
34,500,0.052,59822,3.0123
34,500,0.103,60366,3.0397
34,500,0.154,61198,3.0816
34,500,0.205,59934,3.0180
34,500,0.256,59710,3.0067
34,500,0.308,61198,3.0816
34,500,0.359,59758,3.0091
34,500,0.410,59630,3.0027
34,500,0.461,60638,3.0534
34,500,0.513,61022,3.0727
34,500,0.564,61182,3.0808
34,500,0.615,59406,2.9914
34,500,0.666,59678,3.0051
34,500,0.717,59998,3.0212
34,500,0.768,60990,3.0711
34,500,0.819,60894,3.0663
34,500,0.871,60574,3.0502
34,500,0.922,59822,3.0123
34,500,0.973,60638,3.0534
34,500,1.024,61086,3.0760
34,500,1.075,60638,3.0534
34,500,1.126,60894,3.0663
34,500,1.177,61086,3.0760
34,500,1.229,60206,3.0317
34,500,1.280,59790,3.0107
34,500,1.331,60350,3.0389
34,500,1.382,60830,3.0631
34,500,1.433,60894,3.0663
34,500,1.484,61022,3.0727
34,500,1.535,59358,2.9890
34,500,1.586,60238,3.0333
34,500,1.638,60878,3.0655
34,500,1.689,59582,3.0002
34,500,1.740,60222,3.0325
34,500,1.791,59918,3.0172
34,500,1.843,60830,3.0631
34,500,1.894,61118,3.0776
34,500,1.945,60734,3.0582
34,500,1.996,59982,3.0204
34,500,2.048,61102,3.0768
34,500,2.099,60462,3.0446
34,500,2.150,61166,3.0800
34,500,2.201,61150,3.0792
34,500,2.252,61198,3.0816
34,500,2.304,60510,3.0470
34,500,2.355,60174,3.0300
34,500,2.406,60494,3.0462
34,500,2.457,61086,3.0760
34,500,2.509,61102,3.0768
34,500,2.560,60446,3.0437
34,500,2.611,60270,3.0349
34,500,2.662,60510,3.0470
34,500,2.713,60350,3.0389
34,500,2.764,60398,3.0413
34,500,2.815,61102,3.0768
34,500,2.866,59614,3.0018
34,500,2.918,60782,3.0607
34,500,2.969,61086,3.0760
35,500,0.001,59566,2.9994
35,500,0.052,60558,3.0494
35,500,0.104,59214,2.9817
35,500,0.155,59230,2.9825
35,500,0.206,59198,2.9809
35,500,0.257,59358,2.9890
35,500,0.309,59870,3.0147
35,500,0.360,60574,3.0502
35,500,0.411,60942,3.0687
35,500,0.462,59230,2.9825
35,500,0.514,59230,2.9825
35,500,0.565,60318,3.0373
35,500,0.616,59934,3.0180
35,500,0.668,59358,2.9890
35,500,0.719,60318,3.0373
35,500,0.770,60430,3.0429
35,500,0.821,60862,3.0647
35,500,0.872,60846,3.0639
35,500,0.923,59374,2.9898
35,500,0.974,59438,2.9930
35,500,1.025,60206,3.0317
35,500,1.077,59422,2.9922
35,500,1.128,60062,3.0244
35,500,1.179,61006,3.0719
35,500,1.230,60686,3.0558
35,500,1.282,61022,3.0727
35,500,1.333,60590,3.0510
35,500,1.384,60766,3.0599
35,500,1.435,60046,3.0236
35,500,1.487,60878,3.0655
35,500,1.538,60942,3.0687
35,500,1.589,59406,2.9914
35,500,1.640,60814,3.0623
35,500,1.692,60846,3.0639
35,500,1.743,61006,3.0719
35,500,1.794,61006,3.0719
35,500,1.845,60766,3.0599
35,500,1.897,60814,3.0623
35,500,1.948,60302,3.0365
35,500,1.999,60302,3.0365
35,500,2.050,60190,3.0309
35,500,2.102,60238,3.0333
35,500,2.153,59358,2.9890
35,500,2.204,60878,3.0655
35,500,2.255,59278,2.9849
35,500,2.307,60878,3.0655
35,500,2.358,60958,3.0695
35,500,2.409,60222,3.0325
35,500,2.460,59566,2.9994
35,500,2.512,60830,3.0631
35,500,2.563,60814,3.0623
35,500,2.614,60910,3.0671
35,500,2.665,60830,3.0631
35,500,2.717,59422,2.9922
35,500,2.768,60862,3.0647
35,500,2.819,60558,3.0494
35,500,2.870,60702,3.0566
35,500,2.921,60974,3.0703
35,500,2.972,60398,3.0413
36,500,0.000,59822,3.0123
36,500,0.052,59662,3.0043
36,500,0.103,60894,3.0663
36,500,0.154,59518,2.9970
36,500,0.206,60398,3.0413
36,500,0.257,60702,3.0566
36,500,0.308,60382,3.0405
36,500,0.359,60318,3.0373
36,500,0.411,60590,3.0510
36,500,0.462,59278,2.9849
36,500,0.513,60958,3.0695
36,500,0.564,60942,3.0687
36,500,0.616,59454,2.9938
36,500,0.667,60702,3.0566
36,500,0.718,60766,3.0599
36,500,0.769,60222,3.0325
36,500,0.821,59054,2.9737
36,500,0.872,60510,3.0470
36,500,0.923,59406,2.9914
36,500,0.974,60190,3.0309
36,500,1.025,60606,3.0518
36,500,1.076,59102,2.9761
36,500,1.127,60734,3.0582
36,500,1.179,60590,3.0510
36,500,1.230,59918,3.0172
36,500,1.281,60462,3.0446
36,500,1.332,59358,2.9890
36,500,1.384,59278,2.9849
36,500,1.435,59710,3.0067
36,500,1.486,60318,3.0373
36,500,1.537,59838,3.0131
36,500,1.589,60350,3.0389
36,500,1.640,60494,3.0462
36,500,1.691,60846,3.0639
36,500,1.742,60190,3.0309
36,500,1.794,59806,3.0115
36,500,1.845,60590,3.0510
36,500,1.896,59934,3.0180
36,500,1.947,59966,3.0196
36,500,1.999,60350,3.0389
36,500,2.050,61102,3.0768
36,500,2.101,59678,3.0051
36,500,2.152,60302,3.0365
36,500,2.204,59678,3.0051
36,500,2.255,60766,3.0599
36,500,2.306,60270,3.0349
36,500,2.357,60062,3.0244
36,500,2.409,60558,3.0494
36,500,2.460,59310,2.9865
36,500,2.511,60110,3.0268
36,500,2.562,60974,3.0703
36,500,2.614,59918,3.0172
36,500,2.665,60318,3.0373
36,500,2.716,59166,2.9793
36,500,2.767,59486,2.9954
36,500,2.819,60110,3.0268
36,500,2.870,59966,3.0196
36,500,2.921,60142,3.0284
36,500,2.972,60350,3.0389
37,600,0.000,61535,3.0986
37,600,0.051,60382,3.0405
37,600,0.103,60014,3.0220
37,600,0.154,61647,3.1042
37,600,0.205,59870,3.0147
37,600,0.257,60062,3.0244
37,600,0.308,59998,3.0212
37,600,0.359,60174,3.0300
37,600,0.410,60046,3.0236
37,600,0.462,60126,3.0276
37,600,0.513,60094,3.0260
37,600,0.564,59790,3.0107
37,600,0.615,61583,3.1010
37,600,0.667,61535,3.0986
37,600,0.718,60718,3.0574
37,600,0.769,61519,3.0978
37,600,0.820,61583,3.1010
37,600,0.872,60894,3.0663
37,600,0.923,60494,3.0462
37,600,0.974,60478,3.0454
37,600,1.025,61471,3.0954
37,600,1.077,61310,3.0873
37,600,1.128,61294,3.0864
37,600,1.179,60030,3.0228
37,600,1.231,60734,3.0582
37,600,1.282,60174,3.0300
37,600,1.333,61599,3.1018
37,600,1.384,59966,3.0196
37,600,1.436,61438,3.0937
37,600,1.487,59966,3.0196
37,600,1.538,60606,3.0518
37,600,1.589,60958,3.0695
37,600,1.640,60878,3.0655
37,600,1.691,60974,3.0703
37,600,1.742,61022,3.0727
37,600,1.793,60782,3.0607
37,600,1.845,60814,3.0623
37,600,1.896,60110,3.0268
37,600,1.947,61150,3.0792
37,600,1.998,60526,3.0478
37,600,2.050,60894,3.0663
37,600,2.101,60942,3.0687
37,600,2.152,61471,3.0954
37,600,2.203,60718,3.0574
37,600,2.255,59886,3.0155
37,600,2.306,59950,3.0188
37,600,2.357,60958,3.0695
37,600,2.408,60478,3.0454
37,600,2.460,60014,3.0220
37,600,2.511,60606,3.0518
37,600,2.562,60958,3.0695
37,600,2.613,59998,3.0212
37,600,2.665,61615,3.1026
37,600,2.716,60222,3.0325
37,600,2.767,61647,3.1042
37,600,2.818,60398,3.0413
37,600,2.870,59918,3.0172
37,600,2.921,61503,3.0970
37,600,2.972,60574,3.0502
38,600,0.000,61503,3.0970
38,600,0.051,60046,3.0236
38,600,0.102,60574,3.0502
38,600,0.154,60718,3.0574
38,600,0.205,60254,3.0341
38,600,0.256,61663,3.1050
38,600,0.307,61663,3.1050
38,600,0.358,61326,3.0881
38,600,0.409,60574,3.0502
38,600,0.460,60254,3.0341
38,600,0.512,60494,3.0462
38,600,0.563,60990,3.0711
38,600,0.614,61438,3.0937
38,600,0.665,61471,3.0954
38,600,0.717,61487,3.0962
38,600,0.768,61262,3.0848
38,600,0.819,60158,3.0292
38,600,0.871,60158,3.0292
38,600,0.922,60718,3.0574
38,600,0.973,60430,3.0429
38,600,1.024,60190,3.0309
38,600,1.076,61230,3.0832
38,600,1.127,61214,3.0824
38,600,1.178,60078,3.0252
38,600,1.229,61791,3.1115
38,600,1.281,59982,3.0204
38,600,1.332,61551,3.0994
38,600,1.383,61182,3.0808
38,600,1.434,61775,3.1107
38,600,1.486,61374,3.0905
38,600,1.537,60094,3.0260
38,600,1.588,60046,3.0236
38,600,1.639,61422,3.0929
38,600,1.691,60398,3.0413
38,600,1.742,61519,3.0978
38,600,1.793,61663,3.1050
38,600,1.844,61679,3.1058
38,600,1.895,61615,3.1026
38,600,1.946,60222,3.0325
38,600,1.997,61679,3.1058
38,600,2.049,61422,3.0929
38,600,2.100,61583,3.1010
38,600,2.151,61727,3.1082
38,600,2.202,60222,3.0325
38,600,2.254,61374,3.0905
38,600,2.305,60046,3.0236
38,600,2.356,60254,3.0341
38,600,2.407,60798,3.0615
38,600,2.459,61390,3.0913
38,600,2.510,61551,3.0994
38,600,2.561,61438,3.0937
38,600,2.612,60526,3.0478
38,600,2.663,60510,3.0470
38,600,2.714,61727,3.1082
38,600,2.765,60270,3.0349
38,600,2.816,59998,3.0212
38,600,2.868,61791,3.1115
38,600,2.919,61679,3.1058
38,600,2.970,61086,3.0760
39,600,0.001,60158,3.0292
39,600,0.052,61150,3.0792
39,600,0.104,61487,3.0962
39,600,0.155,61791,3.1115
39,600,0.206,61166,3.0800
39,600,0.257,60206,3.0317
39,600,0.309,60942,3.0687
39,600,0.360,60686,3.0558
39,600,0.411,61599,3.1018
39,600,0.462,60878,3.0655
39,600,0.514,61711,3.1074
39,600,0.565,61342,3.0889
39,600,0.616,61086,3.0760
39,600,0.667,61246,3.0840
39,600,0.719,61038,3.0736
39,600,0.770,60942,3.0687
39,600,0.821,61727,3.1082
39,600,0.872,60126,3.0276
39,600,0.924,61230,3.0832
39,600,0.975,60590,3.0510
39,600,1.026,60334,3.0381
39,600,1.077,61166,3.0800
39,600,1.128,60190,3.0309
39,600,1.179,61759,3.1099
39,600,1.230,61150,3.0792
39,600,1.281,61631,3.1034
39,600,1.333,60878,3.0655
39,600,1.384,60382,3.0405
39,600,1.435,61487,3.0962
39,600,1.486,61390,3.0913
39,600,1.538,61743,3.1091
39,600,1.589,60110,3.0268
39,600,1.640,61775,3.1107
39,600,1.691,60686,3.0558
39,600,1.743,60910,3.0671
39,600,1.794,60174,3.0300
39,600,1.845,60462,3.0446
39,600,1.896,61022,3.0727
39,600,1.948,61759,3.1099
39,600,1.999,61519,3.0978
39,600,2.050,61839,3.1139
39,600,2.101,60878,3.0655
39,600,2.152,61038,3.0736
39,600,2.203,60142,3.0284
39,600,2.254,61711,3.1074
39,600,2.305,61823,3.1131
39,600,2.357,61583,3.1010
39,600,2.408,61471,3.0954
39,600,2.459,60254,3.0341
39,600,2.510,60622,3.0526
39,600,2.562,61503,3.0970
39,600,2.613,60238,3.0333
39,600,2.664,60510,3.0470
39,600,2.715,60126,3.0276
39,600,2.766,61070,3.0752
39,600,2.817,61871,3.1155
39,600,2.868,61503,3.0970
39,600,2.919,60622,3.0526
39,600,2.971,61775,3.1107
40,700,0.000,60462,3.0446
40,700,0.052,59870,3.0147
40,700,0.103,60510,3.0470
40,700,0.154,60302,3.0365
40,700,0.206,60654,3.0542
40,700,0.257,60590,3.0510
40,700,0.308,59518,2.9970
40,700,0.359,59598,3.0010
40,700,0.411,60686,3.0558
40,700,0.462,59838,3.0131
40,700,0.513,59166,2.9793
40,700,0.564,60318,3.0373
40,700,0.615,60350,3.0389
40,700,0.666,59102,2.9761
40,700,0.717,60686,3.0558
40,700,0.769,60702,3.0566
40,700,0.820,60654,3.0542
40,700,0.871,60206,3.0317
40,700,0.922,60510,3.0470
40,700,0.974,59182,2.9801
40,700,1.025,59054,2.9737
40,700,1.076,60190,3.0309
40,700,1.127,59278,2.9849
40,700,1.179,60862,3.0647
40,700,1.230,59694,3.0059
40,700,1.281,60030,3.0228
40,700,1.332,59358,2.9890
40,700,1.384,60750,3.0591
40,700,1.435,60798,3.0615
40,700,1.486,59086,2.9753
40,700,1.537,60350,3.0389
40,700,1.589,59822,3.0123
40,700,1.640,60478,3.0454
40,700,1.691,59662,3.0043
40,700,1.742,60382,3.0405
40,700,1.794,60558,3.0494
40,700,1.845,60814,3.0623
40,700,1.896,60110,3.0268
40,700,1.947,60382,3.0405
40,700,1.999,60318,3.0373
40,700,2.050,59374,2.9898
40,700,2.101,60734,3.0582
40,700,2.152,60558,3.0494
40,700,2.203,59198,2.9809
40,700,2.254,60782,3.0607
40,700,2.305,60446,3.0437
40,700,2.356,60110,3.0268
40,700,2.408,60430,3.0429
40,700,2.459,59598,3.0010
40,700,2.510,60238,3.0333
40,700,2.561,60254,3.0341
40,700,2.613,59998,3.0212
40,700,2.664,59118,2.9769
40,700,2.715,60590,3.0510
40,700,2.766,58910,2.9664
40,700,2.818,59038,2.9728
40,700,2.869,59038,2.9728
40,700,2.920,59710,3.0067
40,700,2.971,60702,3.0566
41,700,0.000,60238,3.0333
41,700,0.051,59214,2.9817
41,700,0.103,60094,3.0260
41,700,0.154,60078,3.0252
41,700,0.205,60702,3.0566
41,700,0.256,60510,3.0470
41,700,0.307,60686,3.0558
41,700,0.358,59534,2.9978
41,700,0.409,60158,3.0292
41,700,0.461,59454,2.9938
41,700,0.512,60702,3.0566
41,700,0.563,60430,3.0429
41,700,0.615,60574,3.0502
41,700,0.666,59614,3.0018
41,700,0.717,60254,3.0341
41,700,0.768,59310,2.9865
41,700,0.819,60334,3.0381
41,700,0.870,59678,3.0051
41,700,0.921,59230,2.9825
41,700,0.972,60942,3.0687
41,700,1.024,60222,3.0325
41,700,1.075,60238,3.0333
41,700,1.126,59534,2.9978
41,700,1.177,60350,3.0389
41,700,1.229,60318,3.0373
41,700,1.280,60462,3.0446
41,700,1.331,61086,3.0760
41,700,1.382,60766,3.0599
41,700,1.434,60846,3.0639
41,700,1.485,60478,3.0454
41,700,1.536,60094,3.0260
41,700,1.587,60942,3.0687
41,700,1.639,59486,2.9954
41,700,1.690,59998,3.0212
41,700,1.741,60878,3.0655
41,700,1.792,59246,2.9833
41,700,1.844,59582,3.0002
41,700,1.895,60734,3.0582
41,700,1.946,60222,3.0325
41,700,1.997,59662,3.0043
41,700,2.049,60270,3.0349
41,700,2.100,59486,2.9954
41,700,2.151,60574,3.0502
41,700,2.202,60094,3.0260
41,700,2.254,60878,3.0655
41,700,2.305,60894,3.0663
41,700,2.356,60734,3.0582
41,700,2.407,60062,3.0244
41,700,2.459,60926,3.0679
41,700,2.510,59950,3.0188
41,700,2.561,60558,3.0494
41,700,2.612,59406,2.9914
41,700,2.664,60558,3.0494
41,700,2.715,60366,3.0397
41,700,2.766,60606,3.0518
41,700,2.817,60766,3.0599
41,700,2.869,61070,3.0752
41,700,2.920,59934,3.0180
41,700,2.971,59870,3.0147
42,700,0.001,59150,2.9785
42,700,0.052,60734,3.0582
42,700,0.104,59326,2.9873
42,700,0.155,60590,3.0510
42,700,0.206,60942,3.0687
42,700,0.257,60334,3.0381
42,700,0.308,59102,2.9761
42,700,0.359,59630,3.0027
42,700,0.410,60366,3.0397
42,700,0.461,60046,3.0236
42,700,0.512,60878,3.0655
42,700,0.563,60878,3.0655
42,700,0.614,59486,2.9954
42,700,0.666,60478,3.0454
42,700,0.717,60574,3.0502
42,700,0.768,60974,3.0703
42,700,0.820,60606,3.0518
42,700,0.871,59342,2.9882
42,700,0.922,60574,3.0502
42,700,0.973,59454,2.9938
42,700,1.025,60926,3.0679
42,700,1.076,59806,3.0115
42,700,1.127,60094,3.0260
42,700,1.178,60862,3.0647
42,700,1.229,59790,3.0107
42,700,1.281,60734,3.0582
42,700,1.332,60446,3.0437
42,700,1.383,60670,3.0550
42,700,1.434,59486,2.9954
42,700,1.485,60206,3.0317
42,700,1.536,59422,2.9922
42,700,1.587,59566,2.9994
42,700,1.639,59790,3.0107
42,700,1.690,59214,2.9817
42,700,1.741,59662,3.0043
42,700,1.792,60830,3.0631
42,700,1.844,59454,2.9938
42,700,1.895,60702,3.0566
42,700,1.946,59214,2.9817
42,700,1.997,59502,2.9962
42,700,2.049,60830,3.0631
42,700,2.100,60414,3.0421
42,700,2.151,59614,3.0018
42,700,2.202,60270,3.0349
42,700,2.253,59198,2.9809
42,700,2.304,60254,3.0341
42,700,2.355,60622,3.0526
42,700,2.406,59246,2.9833
42,700,2.458,60942,3.0687
42,700,2.509,60958,3.0695
42,700,2.560,59790,3.0107
42,700,2.611,59566,2.9994
42,700,2.662,60526,3.0478
42,700,2.713,60542,3.0486
42,700,2.764,59342,2.9882
42,700,2.815,60254,3.0341
42,700,2.867,60638,3.0534
42,700,2.918,60702,3.0566
42,700,2.969,60462,3.0446
43,800,0.000,60430,3.0429
43,800,0.051,59502,2.9962
43,800,0.103,60494,3.0462
43,800,0.154,61038,3.0736
43,800,0.205,59422,2.9922
43,800,0.256,60494,3.0462
43,800,0.308,59486,2.9954
43,800,0.359,59694,3.0059
43,800,0.410,60046,3.0236
43,800,0.461,59822,3.0123
43,800,0.513,60062,3.0244
43,800,0.564,60654,3.0542
43,800,0.615,59550,2.9986
43,800,0.667,60702,3.0566
43,800,0.718,61022,3.0727
43,800,0.769,60990,3.0711
43,800,0.820,60990,3.0711
43,800,0.871,59630,3.0027
43,800,0.923,60350,3.0389
43,800,0.974,61006,3.0719
43,800,1.025,59614,3.0018
43,800,1.076,59806,3.0115
43,800,1.127,59598,3.0010
43,800,1.178,60270,3.0349
43,800,1.229,61326,3.0881
43,800,1.281,60126,3.0276
43,800,1.332,60814,3.0623
43,800,1.383,60926,3.0679
43,800,1.434,59534,2.9978
43,800,1.486,60814,3.0623
43,800,1.537,59806,3.0115
43,800,1.588,60670,3.0550
43,800,1.639,59678,3.0051
43,800,1.690,59742,3.0083
43,800,1.741,61118,3.0776
43,800,1.792,59614,3.0018
43,800,1.844,59598,3.0010
43,800,1.895,61150,3.0792
43,800,1.946,60302,3.0365
43,800,1.997,61230,3.0832
43,800,2.049,60238,3.0333
43,800,2.100,60878,3.0655
43,800,2.151,60942,3.0687
43,800,2.202,60430,3.0429
43,800,2.254,60862,3.0647
43,800,2.305,60462,3.0446
43,800,2.356,60990,3.0711
43,800,2.407,60846,3.0639
43,800,2.459,59470,2.9946
43,800,2.510,60750,3.0591
43,800,2.561,59822,3.0123
43,800,2.612,59934,3.0180
43,800,2.663,60254,3.0341
43,800,2.714,61022,3.0727
43,800,2.765,59966,3.0196
43,800,2.816,60654,3.0542
43,800,2.868,61102,3.0768
43,800,2.919,59726,3.0075
43,800,2.970,61278,3.0856
44,800,0.000,59534,2.9978
44,800,0.051,59710,3.0067
44,800,0.102,60126,3.0276
44,800,0.153,59566,2.9994
44,800,0.205,59790,3.0107
44,800,0.256,61022,3.0727
44,800,0.307,60014,3.0220
44,800,0.358,60942,3.0687
44,800,0.410,60078,3.0252
44,800,0.461,61150,3.0792
44,800,0.512,59790,3.0107
44,800,0.563,59934,3.0180
44,800,0.615,61134,3.0784
44,800,0.666,59758,3.0091
44,800,0.717,61022,3.0727
44,800,0.768,61166,3.0800
44,800,0.819,60350,3.0389
44,800,0.870,61022,3.0727
44,800,0.921,60510,3.0470
44,800,0.972,59374,2.9898
44,800,1.024,59486,2.9954
44,800,1.075,60510,3.0470
44,800,1.126,60782,3.0607
44,800,1.177,60206,3.0317
44,800,1.228,59486,2.9954
44,800,1.279,60702,3.0566
44,800,1.330,60526,3.0478
44,800,1.382,61150,3.0792
44,800,1.433,61326,3.0881
44,800,1.484,60574,3.0502
44,800,1.535,61102,3.0768
44,800,1.587,59742,3.0083
44,800,1.638,59550,2.9986
44,800,1.689,60254,3.0341
44,800,1.740,61022,3.0727
44,800,1.792,61150,3.0792
44,800,1.843,60078,3.0252
44,800,1.894,61102,3.0768
44,800,1.945,60206,3.0317
44,800,1.997,60718,3.0574
44,800,2.048,61038,3.0736
44,800,2.099,60894,3.0663
44,800,2.150,60830,3.0631
44,800,2.202,61022,3.0727
44,800,2.253,61230,3.0832
44,800,2.304,61022,3.0727
44,800,2.355,60830,3.0631
44,800,2.407,59886,3.0155
44,800,2.458,59582,3.0002
44,800,2.509,61038,3.0736
44,800,2.561,59758,3.0091
44,800,2.612,61278,3.0856
44,800,2.663,61294,3.0864
44,800,2.714,60638,3.0534
44,800,2.765,59982,3.0204
44,800,2.816,59886,3.0155
44,800,2.867,61390,3.0913
44,800,2.918,60510,3.0470
44,800,2.970,60926,3.0679
45,800,0.000,60190,3.0309
45,800,0.051,60702,3.0566
45,800,0.103,61134,3.0784
45,800,0.154,60366,3.0397
45,800,0.205,61150,3.0792
45,800,0.257,60190,3.0309
45,800,0.308,59854,3.0139
45,800,0.359,60062,3.0244
45,800,0.410,59454,2.9938
45,800,0.462,60510,3.0470
45,800,0.513,59534,2.9978
45,800,0.564,60622,3.0526
45,800,0.615,61118,3.0776
45,800,0.667,61214,3.0824
45,800,0.718,59646,3.0035
45,800,0.769,59614,3.0018
45,800,0.820,60862,3.0647
45,800,0.871,59486,2.9954
45,800,0.922,60110,3.0268
45,800,0.973,61214,3.0824
45,800,1.025,61246,3.0840
45,800,1.076,61038,3.0736
45,800,1.127,60798,3.0615
45,800,1.178,60094,3.0260
45,800,1.230,60494,3.0462
45,800,1.281,61182,3.0808
45,800,1.332,60830,3.0631
45,800,1.383,60254,3.0341
45,800,1.435,59886,3.0155
45,800,1.486,60190,3.0309
45,800,1.537,61358,3.0897
45,800,1.588,60142,3.0284
45,800,1.640,61374,3.0905
45,800,1.696,59742,3.0083
45,800,1.748,59726,3.0075
45,800,1.799,60766,3.0599
45,800,1.850,60110,3.0268
45,800,1.901,60702,3.0566
45,800,1.953,59918,3.0172
45,800,2.004,61438,3.0937
45,800,2.055,61374,3.0905
45,800,2.106,60462,3.0446
45,800,2.158,60110,3.0268
45,800,2.209,61326,3.0881
45,800,2.260,60798,3.0615
45,800,2.311,60974,3.0703
45,800,2.363,60862,3.0647
45,800,2.414,61246,3.0840
45,800,2.465,61326,3.0881
45,800,2.516,61294,3.0864
45,800,2.568,60574,3.0502
45,800,2.619,61150,3.0792
45,800,2.670,61086,3.0760
45,800,2.721,59790,3.0107
45,800,2.773,60014,3.0220
45,800,2.824,60478,3.0454
45,800,2.875,60046,3.0236
45,800,2.926,60590,3.0510
45,800,2.978,59710,3.0067
46,900,0.000,62015,3.1228
46,900,0.052,60686,3.0558
46,900,0.103,61871,3.1155
46,900,0.154,62271,3.1356
46,900,0.206,61887,3.1163
46,900,0.257,61358,3.0897
46,900,0.308,61599,3.1018
46,900,0.359,62207,3.1324
46,900,0.410,62127,3.1284
